#,category_id,name,name_si,name_ta,sku,description,short_description,price,cost,package,availability,image,status,is_featured,is_new,is_sale,slug,is_deal,old_price
536,153,Motha Corn Flour 100G,Motha Corn Flour 100G,Motha Corn Flour 100G,Motha Corn Flour 100G,NULL,NULL,75,71.25,536,1,/products-images/Grocery/Dessert_Ingredients/Corn_Flour/MOTHA_CORN_FLOUR_100G.jpg,1,0,0,0,Motha-Corn-Flour-100G.html,0,0
537,154,Date Crown Dates 250G,Date Crown Dates 250G,Date Crown Dates 250G,Date Crown Dates 250G,NULL,NULL,270,270,537,1,/products-images/new-images/unknown.png,1,0,0,0,Date-Crown-Dates-250G.html,0,0
538,156,Delmege Essence Vanilla 200Ml,Delmege Essence Vanilla 200Ml,Delmege Essence Vanilla 200Ml,Delmege Essence Vanilla 200Ml,NULL,NULL,290,275.5,538,1,/products-images/Grocery/Dessert_Ingredients/Flavouring/DELMEGE_ESSENCE_VANILLA_200ML.jpg,1,0,0,0,Delmege-Essence-Vanilla-200Ml.html,0,0
539,156,Star Essence Vanilla 28Ml,Star Essence Vanilla 28Ml,Star Essence Vanilla 28Ml,Star Essence Vanilla 28Ml,NULL,NULL,67,63.65,539,1,/products-images/Grocery/Dessert_Ingredients/Flavouring/STAR_ESSENCE_VANILLA_28ML.jpg,1,0,0,0,Star-Essence-Vanilla-28Ml.html,0,0
540,156,Motha Essences Pineapple 28Ml,Motha Essences Pineapple 28Ml,Motha Essences Pineapple 28Ml,Motha Essences Pineapple 28Ml,NULL,NULL,67,63.65,540,1,/products-images/new-images/unknown.png,1,0,0,0,Motha-Essences-Pineapple-28Ml.html,0,0
541,156,Motha Essences Banana 28Ml,Motha Essences Banana 28Ml,Motha Essences Banana 28Ml,Motha Essences Banana 28Ml,NULL,NULL,75,71.25,541,1,/products-images/Grocery/Dessert_Ingredients/Flavouring/MOTHA_ESSENCES_BANANA_28ML.jpg,1,0,0,0,Motha-Essences-Banana-28Ml.html,0,0
542,156,Motha Essence Almond 28Ml,Motha Essence Almond 28Ml,Motha Essence Almond 28Ml,Motha Essence Almond 28Ml,NULL,NULL,75,71.25,542,1,/products-images/Grocery/Dessert_Ingredients/Flavouring/MOTHA_ESSENCE_ALMOND_28ML.jpg,1,0,0,0,Motha-Essence-Almond-28Ml.html,0,0
543,156,Motha Essence Rose 28Ml,Motha Essence Rose 28Ml,Motha Essence Rose 28Ml,Motha Essence Rose 28Ml,NULL,NULL,75,71.25,543,1,/products-images/Grocery/Dessert_Ingredients/Flavouring/MOTHA_ESSENCE_ROSE_28ML.jpg,1,0,0,0,Motha-Essence-Rose-28Ml.html,0,0
544,156,Motha Essence Vanilla 28Ml,Motha Essence Vanilla 28Ml,Motha Essence Vanilla 28Ml,Motha Essence Vanilla 28Ml,NULL,NULL,75,71.25,544,1,/products-images/Grocery/Dessert_Ingredients/Flavouring/MOTHA_ESSENCE_VANILLA_28ML.jpg,1,0,0,0,Motha-Essence-Vanilla-28Ml.html,0,0
545,156,Delmege Essence Chocolate 28Ml,Delmege Essence Chocolate 28Ml,Delmege Essence Chocolate 28Ml,Delmege Essence Chocolate 28Ml,NULL,NULL,75,71.25,545,1,/products-images/new-images/unknown.png,1,0,0,0,Delmege-Essence-Chocolate-28Ml.html,0,0
546,156,Delmege Essence Butterscotch 28Ml,Delmege Essence Butterscotch 28Ml,Delmege Essence Butterscotch 28Ml,Delmege Essence Butterscotch 28Ml,NULL,NULL,75,75,546,1,/products-images/new-images/unknown.png,1,0,0,0,Delmege-Essence-Butterscotch-28Ml.html,0,0
547,157,Motha Gelatine 30G,Motha Gelatine 30G,Motha Gelatine 30G,Motha Gelatine 30G,NULL,NULL,120,114,547,1,/products-images/Grocery/Dessert_Ingredients/Gelatine/MOTHA_GELATINE_30G.jpg,1,0,0,0,Motha-Gelatine-30G.html,0,0
548,158,Orient Icing Sugar 250G,Orient Icing Sugar 250G,Orient Icing Sugar 250G,Orient Icing Sugar 250G,NULL,NULL,258,258,548,1,/products-images/Grocery/Dessert_Ingredients/Icing_Sugar/ORIENT_ICING_SUGAR_250G.jpg,1,0,0,0,Orient-Icing-Sugar-250G.html,0,0
549,158,Motha Icing Sugar 500G,Motha Icing Sugar 500G,Motha Icing Sugar 500G,Motha Icing Sugar 500G,NULL,NULL,230,218.5,549,1,/products-images/Grocery/Dessert_Ingredients/Icing_Sugar/MOTHA_ICING_SUGAR_500G.jpg,1,0,0,0,Motha-Icing-Sugar-500G.html,0,0
550,159,Dumbara Juggery Cup 500G,Dumbara Juggery Cup 500G,Dumbara Juggery Cup 500G,Dumbara Juggery Cup 500G,NULL,NULL,634,634,550,1,/products-images/new-images/unknown.png,1,0,0,0,Dumbara-Juggery-Cup-500G.html,0,0
551,159,Dumbara Juggery Pieces 250G,Dumbara Juggery Pieces 250G,Dumbara Juggery Pieces 250G,Dumbara Juggery Pieces 250G,NULL,NULL,368,368,551,1,/products-images/new-images/unknown.png,1,0,0,0,Dumbara-Juggery-Pieces-250G.html,0,0
552,160,Rancrisp Raw Cashew 250G,Rancrisp Raw Cashew 250G,Rancrisp Raw Cashew 250G,Rancrisp Raw Cashew 250G,NULL,NULL,1105,1105,552,1,/products-images/Grocery/Dessert_Ingredients/Nuts/RANCRISP_RAW_CASHEW_250G.jpg,1,0,0,0,Rancrisp-Raw-Cashew-250G.html,0,0
553,160,Rancrisp Raw Cashew Pieces 100G,Rancrisp Raw Cashew Pieces 100G,Rancrisp Raw Cashew Pieces 100G,Rancrisp Raw Cashew Pieces 100G,NULL,NULL,360,360,553,1,/products-images/Grocery/Dessert_Ingredients/Nuts/RANCRISP_RAW_CASHEW_PIECES_100G.jpg,1,0,0,0,Rancrisp-Raw-Cashew-Pieces-100G.html,0,0
554,162,Motha Baking Powder 100G,Motha Baking Powder 100G,Motha Baking Powder 100G,Motha Baking Powder 100G,NULL,NULL,140,133,554,1,/products-images/Grocery/Dessert_Ingredients/Raising_Agent/MOTHA_BAKING_POWDER_100G.jpg,1,0,0,0,Motha-Baking-Powder-100G.html,0,0
555,164,Md Sherbert Syrup 750Ml,Md Sherbert Syrup 750Ml,Md Sherbert Syrup 750Ml,Md Sherbert Syrup 750Ml,NULL,NULL,520,520,555,1,/products-images/Grocery/Dessert_Ingredients/Syrups/MD_SHERBERT_SYRUP_750ML.jpg,1,0,0,0,Md-Sherbert-Syrup-750Ml.html,0,0
556,164,Edinborough Syrup Golden 500G,Edinborough Syrup Golden 500G,Edinborough Syrup Golden 500G,Edinborough Syrup Golden 500G,NULL,NULL,290,290,556,1,/products-images/Grocery/Dessert_Ingredients/Syrups/EDINBOROUGH_SYRUP_GOLDEN_500G.jpg,1,0,0,0,Edinborough-Syrup-Golden-500G.html,0,0
557,165,Md Coconut Treacle 750Ml,Md Coconut Treacle 750Ml,Md Coconut Treacle 750Ml,Md Coconut Treacle 750Ml,NULL,NULL,590,590,557,1,/products-images/Grocery/Dessert_Ingredients/Treacle/MD_COCONUT_TREACLE_750ML.jpg,1,0,0,0,Md-Coconut-Treacle-750Ml.html,0,0
558,165,Edinborough Kithul Treacle 350Ml,Edinborough Kithul Treacle 350Ml,Edinborough Kithul Treacle 350Ml,Edinborough Kithul Treacle 350Ml,NULL,NULL,330,330,558,1,/products-images/Grocery/Dessert_Ingredients/Treacle/EDINBOROUGH_KITHUL_TREACLE_350ML.jpg,1,0,0,0,Edinborough-Kithul-Treacle-350Ml.html,0,0
559,165,Kist Coconut Treacle 340Ml,Kist Coconut Treacle 340Ml,Kist Coconut Treacle 340Ml,Kist Coconut Treacle 340Ml,NULL,NULL,280,280,559,1,/products-images/Grocery/Dessert_Ingredients/Treacle/KIST_COCONUT_TREACLE_340ML.jpg,1,0,0,0,Kist-Coconut-Treacle-340Ml.html,0,0
560,165,Kist Treacle Kithul 340Ml,Kist Treacle Kithul 340Ml,Kist Treacle Kithul 340Ml,Kist Treacle Kithul 340Ml,NULL,NULL,280,280,560,1,/products-images/Grocery/Dessert_Ingredients/Treacle/KIST_TREACLE_KITHUL_340ML.jpg,1,0,0,0,Kist-Treacle-Kithul-340Ml.html,0,0
561,166,Prima Semolina 500G,Prima Semolina 500G,Prima Semolina 500G,Prima Semolina 500G,NULL,NULL,100,110,561,1,/products-images/Grocery/Dessert_Ingredients/Unclassified/PRIMA_SEMOLINA_500G.jpg,1,0,0,0,Prima-Semolina-500G.html,0,0
562,168,Motha 3 Jelly Flv Wi Cus Powder 350G,Motha 3 Jelly Flv Wi Cus Powder 350G,Motha 3 Jelly Flv Wi Cus Powder 350G,Motha 3 Jelly Flv Wi Cus Powder 350G,NULL,NULL,245,245,562,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_3_JELLY_FLV_WI_CUS_POWDER_350G.jpg,1,0,0,0,Motha-3-Jelly-Flv-Wi-Cus-Powder-350G.html,0,0
563,168,Motha Jelly Strawberry 200G,Motha Jelly Strawberry 200G,Motha Jelly Strawberry 200G,Motha Jelly Strawberry 200G,NULL,NULL,160,152,563,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_STRAWBERRY_200G.jpg,1,0,0,0,Motha-Jelly-Strawberry-200G.html,0,0
564,168,Motha Pudding Mix Mango 110G,Motha Pudding Mix Mango 110G,Motha Pudding Mix Mango 110G,Motha Pudding Mix Mango 110G,NULL,NULL,100,95,564,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_PUDDING_MIX_MANGO_110G.jpg,1,0,0,0,Motha-Pudding-Mix-Mango-110G.html,0,0
565,168,Motha Pudding Mix Butter Scotch 100G,Motha Pudding Mix Butter Scotch 100G,Motha Pudding Mix Butter Scotch 100G,Motha Pudding Mix Butter Scotch 100G,NULL,NULL,100,95,565,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_PUDDING_MIX_BUTTER_SCOTCH_100G.jpg,1,0,0,0,Motha-Pudding-Mix-Butter-Scotch-100G.html,0,0
566,168,Motha Caramel Dessert Mix 100G,Motha Caramel Dessert Mix 100G,Motha Caramel Dessert Mix 100G,Motha Caramel Dessert Mix 100G,NULL,NULL,100,95,566,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_CARAMEL_DESSERT_MIX_100G.jpg,1,0,0,0,Motha-Caramel-Dessert-Mix-100G.html,0,0
567,168,Motha Dessert Wattalappan 110G,Motha Dessert Wattalappan 110G,Motha Dessert Wattalappan 110G,Motha Dessert Wattalappan 110G,NULL,NULL,100,95,567,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_DESSERT_WATTALAPPAN_110G.jpg,1,0,0,0,Motha-Dessert-Wattalappan-110G.html,0,0
568,168,Motha Moss Jelly Quick Set Mix Fruit 85G,Motha Moss Jelly Quick Set Mix Fruit 85G,Motha Moss Jelly Quick Set Mix Fruit 85G,Motha Moss Jelly Quick Set Mix Fruit 85G,NULL,NULL,85,80.75,568,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_MOSS_JELLY_QUICK_SET_MIX_FRUIT_85G.jpg,1,0,0,0,Motha-Moss-Jelly-Quick-Set-Mix-Fruit-85G.html,0,0
569,168,Motha Moss Jelly Quickset Blackcurrant 85G,Motha Moss Jelly Quickset Blackcurrant 85G,Motha Moss Jelly Quickset Blackcurrant 85G,Motha Moss Jelly Quickset Blackcurrant 85G,NULL,NULL,85,80.75,569,1,/products-images/new-images/motha_moss_jelly_quickset_blackcurrant_85g.jpg,1,0,0,0,Motha-Moss-Jelly-Quickset-Blackcurrant-85G.html,0,0
570,168,Motha Moss Jelly Quick Set Strawbery 85G,Motha Moss Jelly Quick Set Strawbery 85G,Motha Moss Jelly Quick Set Strawbery 85G,Motha Moss Jelly Quick Set Strawbery 85G,NULL,NULL,85,80.75,570,1,/products-images/new-images/motha_moss_jelly_quick_set_strawbery_85g.jpg,1,0,0,0,Motha-Moss-Jelly-Quick-Set-Strawbery-85G.html,0,0
571,168,Motha Jelly Greengage 100G,Motha Jelly Greengage 100G,Motha Jelly Greengage 100G,Motha Jelly Greengage 100G,NULL,NULL,85,80.75,571,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_GREENGAGE_100G.jpg,1,0,0,0,Motha-Jelly-Greengage-100G.html,0,0
572,168,Motha Jelly Orange 100G,Motha Jelly Orange 100G,Motha Jelly Orange 100G,Motha Jelly Orange 100G,NULL,NULL,85,80.75,572,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_ORANGE_100G.jpg,1,0,0,0,Motha-Jelly-Orange-100G.html,0,0
573,168,Motha Jelly Mixed Fruit 100G,Motha Jelly Mixed Fruit 100G,Motha Jelly Mixed Fruit 100G,Motha Jelly Mixed Fruit 100G,NULL,NULL,85,80.75,573,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_MIXED_FRUIT_100G.jpg,1,0,0,0,Motha-Jelly-Mixed-Fruit-100G.html,0,0
574,168,Motha Jelly Strawberry 100G,Motha Jelly Strawberry 100G,Motha Jelly Strawberry 100G,Motha Jelly Strawberry 100G,NULL,NULL,85,80.75,574,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_STRAWBERRY_100G.jpg,1,0,0,0,Motha-Jelly-Strawberry-100G.html,0,0
575,168,Motha Jelly Raspberry 100G,Motha Jelly Raspberry 100G,Motha Jelly Raspberry 100G,Motha Jelly Raspberry 100G,NULL,NULL,85,80.75,575,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_RASPBERRY_100G.jpg,1,0,0,0,Motha-Jelly-Raspberry-100G.html,0,0
576,168,Motha Jelly Lime 100G,Motha Jelly Lime 100G,Motha Jelly Lime 100G,Motha Jelly Lime 100G,NULL,NULL,85,80.75,576,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_LIME_100G.jpg,1,0,0,0,Motha-Jelly-Lime-100G.html,0,0
577,168,Motha Jelly Mango 100G,Motha Jelly Mango 100G,Motha Jelly Mango 100G,Motha Jelly Mango 100G,NULL,NULL,85,80.75,577,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_MANGO_100G.jpg,1,0,0,0,Motha-Jelly-Mango-100G.html,0,0
578,168,Motha Jelly Black Currant 100G,Motha Jelly Black Currant 100G,Motha Jelly Black Currant 100G,Motha Jelly Black Currant 100G,NULL,NULL,85,85,578,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_JELLY_BLACK_CURRANT_100G.jpg,1,0,0,0,Motha-Jelly-Black-Currant-100G.html,0,0
579,168,Md Jelly Crystals Mixed Fruit 100G,Md Jelly Crystals Mixed Fruit 100G,Md Jelly Crystals Mixed Fruit 100G,Md Jelly Crystals Mixed Fruit 100G,NULL,NULL,75,71.25,579,1,/products-images/Grocery/Desserts/Pre_Mix/MD_JELLY_CRYSTALS_MIXED_FRUIT_100G.jpg,1,0,0,0,Md-Jelly-Crystals-Mixed-Fruit-100G.html,0,0
580,168,Md Jelly Crystals Strawberry 100G,Md Jelly Crystals Strawberry 100G,Md Jelly Crystals Strawberry 100G,Md Jelly Crystals Strawberry 100G,NULL,NULL,75,71.25,580,1,/products-images/Grocery/Desserts/Pre_Mix/MD_JELLY_CRYSTALS_STRAWBERRY_100G.jpg,1,0,0,0,Md-Jelly-Crystals-Strawberry-100G.html,0,0
581,168,Md Jelly Crystals Raspberry 100G,Md Jelly Crystals Raspberry 100G,Md Jelly Crystals Raspberry 100G,Md Jelly Crystals Raspberry 100G,NULL,NULL,75,71.25,581,1,/products-images/new-images/md_jelly_crystals_raspberry_100g.jpg,1,0,0,0,Md-Jelly-Crystals-Raspberry-100G.html,0,0
582,168,Motha Custard Powder Strawberry 100G,Motha Custard Powder Strawberry 100G,Motha Custard Powder Strawberry 100G,Motha Custard Powder Strawberry 100G,NULL,NULL,70,66.5,582,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_CUSTARD_POWDER_STRAWBERRY_100G.jpg,1,0,0,0,Motha-Custard-Powder-Strawberry-100G.html,0,0
583,168,Motha Custard Powder Banana 100G,Motha Custard Powder Banana 100G,Motha Custard Powder Banana 100G,Motha Custard Powder Banana 100G,NULL,NULL,70,66.5,583,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_CUSTARD_POWDER_BANANA_100G.jpg,1,0,0,0,Motha-Custard-Powder-Banana-100G.html,0,0
584,168,Motha Custard Powder Vanilla 100G,Motha Custard Powder Vanilla 100G,Motha Custard Powder Vanilla 100G,Motha Custard Powder Vanilla 100G,NULL,NULL,70,66.5,584,1,/products-images/Grocery/Desserts/Pre_Mix/MOTHA_CUSTARD_POWDER_VANILLA_100G.jpg,1,0,0,0,Motha-Custard-Powder-Vanilla-100G.html,0,0
585,169,Motha Jelly Blueberry 100G,Motha Jelly Blueberry 100G,Motha Jelly Blueberry 100G,Motha Jelly Blueberry 100G,NULL,NULL,85,85,585,1,/products-images/Grocery/Desserts/Ready_To_Eat/MOTHA_JELLY_BLUEBERRY_100G.jpg,1,0,0,0,Motha-Jelly-Blueberry-100G.html,0,0
586,170,Edinborough Topping Strawberry 270Ml,Edinborough Topping Strawberry 270Ml,Edinborough Topping Strawberry 270Ml,Edinborough Topping Strawberry 270Ml,NULL,NULL,440,440,586,1,/products-images/Grocery/Desserts/Sauce_Topping/EDINBOROUGH_TOPPING_STRAWBERRY_270ML.jpg,1,0,0,0,Edinborough-Topping-Strawberry-270Ml.html,0,0
587,171,Nel Farm Brown Egg Extra Large 10S,Nel Farm Brown Egg Extra Large 10S,Nel Farm Brown Egg Extra Large 10S,Nel Farm Brown Egg Extra Large 10S,NULL,NULL,192,192,587,1,/products-images/new-images/unknown.png,1,0,0,0,Nel-Farm-Brown-Egg-Extra-Large-10S.html,0,0
588,171,Happy Hen Brown Egg Extra Large 10S,Happy Hen Brown Egg Extra Large 10S,Happy Hen Brown Egg Extra Large 10S,Happy Hen Brown Egg Extra Large 10S,NULL,NULL,221,192,588,1,/products-images/Grocery/Eggs/Hen/HAPPY_HEN_BROWN_EGG_EXTRA_LARGE_10S.jpg,1,0,0,0,Happy-Hen-Brown-Egg-Extra-Large-10S.html,0,0
589,171,Nel Farm Brown Egg 10S,Nel Farm Brown Egg 10S,Nel Farm Brown Egg 10S,Nel Farm Brown Egg 10S,NULL,NULL,204,179,589,1,/products-images/new-images/nel_farm_brown_egg_10s.jpg,1,0,0,0,Nel-Farm-Brown-Egg-10S.html,0,0
590,171,Happy Hen Brown Egg Large 10S,Happy Hen Brown Egg Large 10S,Happy Hen Brown Egg Large 10S,Happy Hen Brown Egg Large 10S,NULL,NULL,183,183,590,1,/products-images/new-images/happy_hen_brown_egg_large_10s.jpg,1,0,0,0,Happy-Hen-Brown-Egg-Large-10S.html,0,0
591,173,Pillsbury Atta With Multi Grains 1Kg,Pillsbury Atta With Multi Grains 1Kg,Pillsbury Atta With Multi Grains 1Kg,Pillsbury Atta With Multi Grains 1Kg,NULL,NULL,328,328,591,1,/products-images/Grocery/Flour/Atta/PILLSBURY_ATTA_WITH_MULTI_GRAINS_1KG.jpg,1,0,0,0,Pillsbury-Atta-With-Multi-Grains-1Kg.html,0,0
592,173,Pillsbury Chakki Atta Flour 1Kg,Pillsbury Chakki Atta Flour 1Kg,Pillsbury Chakki Atta Flour 1Kg,Pillsbury Chakki Atta Flour 1Kg,NULL,NULL,230,218.5,592,1,/products-images/Grocery/Flour/Atta/PILLSBURY_CHAKKI_ATTA_FLOUR_1KG.jpg,1,0,0,0,Pillsbury-Chakki-Atta-Flour-1Kg.html,0,0
593,173,Mogrills Atta Flour 1Kg,Mogrills Atta Flour 1Kg,Mogrills Atta Flour 1Kg,Mogrills Atta Flour 1Kg,NULL,NULL,205,194.75,593,1,/products-images/Grocery/Flour/Atta/MOGRILLS_ATTA_FLOUR_1KG.jpg,1,0,0,0,Mogrills-Atta-Flour-1Kg.html,0,0
594,173,Grandmas Choice Chakki Atta Flour 1Kg,Grandmas Choice Chakki Atta Flour 1Kg,Grandmas Choice Chakki Atta Flour 1Kg,Grandmas Choice Chakki Atta Flour 1Kg,NULL,NULL,192,192,594,1,/products-images/new-images/unknown.png,1,0,0,0,Grandmas-Choice-Chakki-Atta-Flour-1Kg.html,0,0
595,173,Seven Star Cake Flour 1Kg,Seven Star Cake Flour 1Kg,Seven Star Cake Flour 1Kg,Seven Star Cake Flour 1Kg,NULL,NULL,150,150,595,1,/products-images/Grocery/Flour/Atta/SEVEN_STAR_CAKE_FLOUR_1KG.jpg,1,0,0,0,Seven-Star-Cake-Flour-1Kg.html,0,0
596,173,Prima Chakki Atta Flour 1Kg,Prima Chakki Atta Flour 1Kg,Prima Chakki Atta Flour 1Kg,Prima Chakki Atta Flour 1Kg,NULL,NULL,135,135,596,1,/products-images/new-images/chakki_atta_flour_1kg.jpg,1,0,0,0,Prima-Chakki-Atta-Flour-1Kg.html,0,0
597,173,Seven Star Atta Flour 1Kg,Seven Star Atta Flour 1Kg,Seven Star Atta Flour 1Kg,Seven Star Atta Flour 1Kg,NULL,NULL,130,123.5,597,1,/products-images/Grocery/Flour/Atta/SEVEN_STAR_ATTA_FLOUR_1KG.jpg,1,0,0,0,Seven-Star-Atta-Flour-1Kg.html,0,0
598,173,Prima Cake Flour 800G,Prima Cake Flour 800G,Prima Cake Flour 800G,Prima Cake Flour 800G,NULL,NULL,130,130,598,1,/products-images/new-images/unknown.png,1,0,0,0,Prima-Cake-Flour-800G.html,0,0
599,173,Mogrills aata flour 1Kg,Mogrills aata flour 1Kg,Mogrills aata flour 1Kg,Mogrills aata flour 1Kg,NULL,NULL,185,175.75,599,1,/products-images/new-images/mogrills_aata_flour_1kg.jpg,1,0,0,0,Mogrills-aata-flour-1Kg.html,0,0
600,174,Ruhunu Gram Flour 200G,Ruhunu Gram Flour 200G,Ruhunu Gram Flour 200G,Ruhunu Gram Flour 200G,NULL,NULL,80,80,600,1,/products-images/Grocery/Flour/Gram/RUHUNU_GRAM_FLOUR_200G.jpg,1,0,0,0,Ruhunu-Gram-Flour-200G.html,0,0
601,174,Mogrills gram flour 1kg,Mogrills gram flour 1kg,Mogrills gram flour 1kg,Mogrills gram flour 1kg,NULL,NULL,355,337.25,601,1,/products-images/new-images/mogrills_gram_flour_1kg.jpg,1,0,0,0,Mogrills-gram-flour-1kg.html,0,0
602,175,Rancrisp Crispy Batter 500G,Rancrisp Crispy Batter 500G,Rancrisp Crispy Batter 500G,Rancrisp Crispy Batter 500G,NULL,NULL,350,350,602,1,/products-images/Grocery/Flour/Instant_Mixes/RANCRISP_CRISPY_BATTER_500G.jpg,1,0,0,0,Rancrisp-Crispy-Batter-500G.html,0,0
603,175,Rancrisp Crispy Batter 250G,Rancrisp Crispy Batter 250G,Rancrisp Crispy Batter 250G,Rancrisp Crispy Batter 250G,NULL,NULL,200,200,603,1,/products-images/Grocery/Flour/Instant_Mixes/RANCRISP_CRISPY_BATTER_250G.jpg,1,0,0,0,Rancrisp-Crispy-Batter-250G.html,0,0
604,175,Alli Idli Mixture 400G,Alli Idli Mixture 400G,Alli Idli Mixture 400G,Alli Idli Mixture 400G,NULL,NULL,160,152,604,1,/products-images/Grocery/Flour/Instant_Mixes/ALLI_IDLI_MIXTURE_400G.jpg,1,0,0,0,Alli-Idli-Mixture-400G.html,0,0
605,175,Harischandra Kurakkn Thosai Mix 400G,Harischandra Kurakkn Thosai Mix 400G,Harischandra Kurakkn Thosai Mix 400G,Harischandra Kurakkn Thosai Mix 400G,NULL,NULL,160,152,605,1,/products-images/Grocery/Flour/Instant_Mixes/HARISCHANDRA_KURAKKN_THOSAI_MIX_400G.jpg,1,0,0,0,Harischandra-Kurakkn-Thosai-Mix-400G.html,0,0
606,175,Harischandra Thosai Mixture 400G,Harischandra Thosai Mixture 400G,Harischandra Thosai Mixture 400G,Harischandra Thosai Mixture 400G,NULL,NULL,160,152,606,1,/products-images/Grocery/Flour/Instant_Mixes/HARISCHANDRA_THOSAI_MIXTURE_400G.jpg,1,0,0,0,Harischandra-Thosai-Mixture-400G.html,0,0
607,175,Alli Instant Thosai Mixture 400G,Alli Instant Thosai Mixture 400G,Alli Instant Thosai Mixture 400G,Alli Instant Thosai Mixture 400G,NULL,NULL,190,180.5,607,1,/products-images/Grocery/Flour/Instant_Mixes/ALLI_INSTANT_THOSAI_MIXTURE_400G.jpg,1,0,0,0,Alli-Instant-Thosai-Mixture-400G.html,0,0
608,175,Mdk Thosai Mix 400G,Mdk Thosai Mix 400G,Mdk Thosai Mix 400G,Mdk Thosai Mix 400G,NULL,NULL,146,138.7,608,1,/products-images/Grocery/Flour/Instant_Mixes/MDK_THOSAI_MIX_400G.jpg,1,0,0,0,Mdk-Thosai-Mix-400G.html,0,0
609,175,Mdk Hopper Flour 400G,Mdk Hopper Flour 400G,Mdk Hopper Flour 400G,Mdk Hopper Flour 400G,NULL,NULL,125,118.75,609,1,/products-images/Grocery/Flour/Instant_Mixes/MDK_HOPPER_FLOUR_400G.jpg,1,0,0,0,Mdk-Hopper-Flour-400G.html,0,0
610,175,Prima String Hopper Flour 1Kg,Prima String Hopper Flour 1Kg,Prima String Hopper Flour 1Kg,Prima String Hopper Flour 1Kg,NULL,NULL,127,127,610,1,/products-images/new-images/prima_string_hopper_flour_1kg.jpg,1,0,0,0,Prima-String-Hopper-Flour-1Kg.html,0,0
611,175,Alli Hopper Mixture White Rice 400G,Alli Hopper Mixture White Rice 400G,Alli Hopper Mixture White Rice 400G,Alli Hopper Mixture White Rice 400G,NULL,NULL,120,114,611,1,/products-images/Grocery/Flour/Instant_Mixes/ALLI_HOPPER_MIXTURE_WHITE_RICE_400G.jpg,1,0,0,0,Alli-Hopper-Mixture-White-Rice-400G.html,0,0
612,175,Mdk String Hopper Flour Red Rice 700G,Mdk String Hopper Flour Red Rice 700G,Mdk String Hopper Flour Red Rice 700G,Mdk String Hopper Flour Red Rice 700G,NULL,NULL,117,111.15,612,1,/products-images/Grocery/Flour/Instant_Mixes/MDK_STRING_HOPPER_FLOUR_RED_RICE_700G.jpg,1,0,0,0,Mdk-String-Hopper-Flour-Red-Rice-700G.html,0,0
613,175,Mdk String Hopper Flour White Rice 700G,Mdk String Hopper Flour White Rice 700G,Mdk String Hopper Flour White Rice 700G,Mdk String Hopper Flour White Rice 700G,NULL,NULL,117,111.15,613,1,/products-images/Grocery/Flour/Instant_Mixes/MDK_STRING_HOPPER_FLOUR_WHITE_RICE_700G.jpg,1,0,0,0,Mdk-String-Hopper-Flour-White-Rice-700G.html,0,0
614,175,Harischandra Strhopp Flr White 700G,Harischandra Strhopp Flr White 700G,Harischandra Strhopp Flr White 700G,Harischandra Strhopp Flr White 700G,NULL,NULL,100,95,614,1,/products-images/Grocery/Flour/Instant_Mixes/HARISCHANDRA_STRHOPP_FLR_WHITE_700G.jpg,1,0,0,0,Harischandra-Strhopp-Flr-White-700G.html,0,0
615,175,Harischandra Strhopper Flr Red 700G,Harischandra Strhopper Flr Red 700G,Harischandra Strhopper Flr Red 700G,Harischandra Strhopper Flr Red 700G,NULL,NULL,100,95,615,1,/products-images/new-images/harischandra_strhopper_flr_red_700g.jpg,1,0,0,0,Harischandra-Strhopper-Flr-Red-700G.html,0,0
616,175,Prima Sf Wg Strhopper Flour 500G,Prima Sf Wg Strhopper Flour 500G,Prima Sf Wg Strhopper Flour 500G,Prima Sf Wg Strhopper Flour 500G,NULL,NULL,76,76,616,1,/products-images/new-images/unknown.png,1,0,0,0,Prima-Sf-Wg-Strhopper-Flour-500G.html,0,0
617,175,Masala oats 400g,Masala oats 400g,Masala oats 400g,Masala oats 400g,NULL,NULL,480,456,617,1,/products-images/new-images/masala_oats_400g.jpg,1,0,0,0,Masala-oats-400g.html,0,0
